package,file,symbol,kind,current_owner,final_owner,classification,semantic_id,schema,differential
analysis/engine/factapply,concrete.go,ApplyConcreteGuardRefinement,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,concrete.go,ApplyConcretePathAssignment,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,concrete.go,ApplyConcreteValueRefinement,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,concrete.go,ConcreteBranchPathRelationRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,concrete.go,ConcreteGuardRefinementRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,concrete.go,ConcretePathAssignmentRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,concrete.go,ConcreteValueRefinementRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,ApplyConcreteGenericFor,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,ConcreteGenericForRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,ConcreteGenericForResult,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,ConcreteGenericForSemantics,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,GenericForOperation,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,GenericForSource,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,GenericForSourceCall,const,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,GenericForSourceExpression,const,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,GenericForSourceKind,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,GenericForSourceUnknown,const,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,GenericForTransaction,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,NewGenericForOperation,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,generic_for_transaction.go,PlanGenericForTransaction,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,node_point_transaction.go,ConcreteNodePointExecutor,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,node_point_transaction.go,ConcreteNodePointExecutor.Apply,method,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,node_point_transaction.go,ConcreteNodePointResult,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,node_point_transaction.go,NewConcreteNodePointExecutor,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,objects.go,objectLiteralSourceCache.ResolveValueSource,method,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,postconditions.go,ApplyExpressionConditionFacts,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ApplyConcretePresenceImplications,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationBarriers,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationCancellation,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationDescendantInvalidationBarriers,const,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationExecutor,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationExecutor.Apply,method,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationKeepEvolving,const,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationResult,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationRollbackNode,const,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,presence_implication_transaction.go,ConcretePresenceImplicationTrailingBarrier,const,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ApplyResolvedCallOutcomeEdge,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ApplyResolvedCallOutcomeOrdinaryEffects,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ResolvedCallOutcomeEdgeExecutor,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ResolvedCallOutcomeEdgeExecutor.Apply,method,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ResolvedCallOutcomeEdgeRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ResolvedCallOutcomeOrdinaryEffectsExecutor,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ResolvedCallOutcomeOrdinaryEffectsExecutor.Apply,method,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ResolvedCallOutcomeOrdinaryEffectsRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_call_outcome.go,ResolvedCallOutcomeOrdinaryEffectsResult,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_index_mutation.go,ApplyConcreteResolvedIndexMutation,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_index_mutation.go,ResolvedIndexMutationLaneDelta,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_index_mutation.go,ResolvedIndexMutationRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_index_mutation.go,ResolvedIndexMutationResult,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_index_mutation.go,ResolvedSourceValue,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,resolved_index_mutation.go,resolvedMutationSources.ValueOfSource,method,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,root_assignment_transaction.go,ApplyConcreteRootAssignmentPoint,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,root_assignment_transaction.go,ConcretePointFinalizerRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,root_assignment_transaction.go,ConcreteRootAssignmentPointExecutor,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,root_assignment_transaction.go,ConcreteRootAssignmentPointExecutor.Apply,method,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,root_assignment_transaction.go,ConcreteRootAssignmentPointRequest,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,root_assignment_transaction.go,ConcreteRootAssignmentPointResult,type,analysis/engine/factapply,,unclassified,,,
analysis/engine/factapply,root_assignment_transaction.go,FinalizeConcretePoint,func,analysis/engine/factapply,,unclassified,,,
analysis/engine/factflow,assignment.go,NewPathAssignment,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,NewPathDescendantInvalidation,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,NewRootAssignment,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,NewRootAssignmentWithDeclaredContractValue,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,NewRootAssignmentWithDeclaredOverlayValue,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathAssignment,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathAssignment.ContainerSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathAssignment.Source,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathAssignment.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathAssignment.TargetPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathAssignment.TargetSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathAssignment.WithContainerSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathAssignment.WithTargetSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathDescendantInvalidation,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathDescendantInvalidation.ContainerPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathDescendantInvalidation.ContainerPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathDescendantInvalidation.DynamicTarget,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathDescendantInvalidation.DynamicTargetRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,PathDescendantInvalidation.WithDynamicTarget,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.DeclaredAnnotationValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.DeclaredValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.DeclaredValueContracts,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.DeclaredValueOverlays,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.Kind,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.Source,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.TargetPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.TargetSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.TargetSymbol,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.WithDeclaredAnnotationValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignment.WithTargetSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignmentKind,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignmentLocalDeclaration,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,assignment.go,RootAssignmentOrdinaryRootWrite,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.C,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.CoHi,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.CoHi2,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.Cond,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.HasHi2,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.Hi2IsLength,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.Hi2Path,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.HiIsLength,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.HiPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.LoIsLength,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchDiffConstraint.LoPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchLenRefinement,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchLenRefinement.ArrayPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchLenRefinement.ArrayPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchLenRefinement.Cond,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchLenRefinement.Floor,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumCeilRefinement,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumCeilRefinement.Ceiling,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumCeilRefinement.Cond,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumCeilRefinement.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumCeilRefinement.TargetPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumFloorRefinement,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumFloorRefinement.Cond,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumFloorRefinement.Floor,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumFloorRefinement.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchNumFloorRefinement.TargetPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinement,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinement.FalseValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinement.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinement.TargetPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinement.TrueValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinement.ValueForEdge,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.DiffConstraints,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.LenRefinements,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.NumCeilRefinements,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.NumFloorRefinements,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.Refinements,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.WithDiffConstraints,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.WithLenRefinements,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.WithNumCeilRefinements,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,BranchRefinementSet.WithNumFloorRefinements,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewBranchLenRefinementOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewBranchNumCeilRefinementOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewBranchNumFloorRefinement,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewBranchNumFloorRefinementOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewBranchRefinement,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewBranchRefinementSet,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewBranchScaledConstraintOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewFalsyAbsentConstraint,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewNegatedLiteralConstraint,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,NewValueConstraint,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,ValueRefinement,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,ValueRefinement.Constraint,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,ValueRefinement.FalsyAbsent,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,ValueRefinement.HasPresence,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,ValueRefinement.IsEmpty,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,ValueRefinement.NegatedLiteral,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch.go,ValueRefinement.WithConstraint,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_condition.go,BranchCondition,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_condition.go,BranchCondition.Source,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_condition.go,BranchCondition.TruthyOnEdge,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_condition.go,BranchCondition.TruthyOnTrueEdge,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_condition.go,NewBranchCondition,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence.ActiveOnEdge,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence.Kind,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence.OppositeEdgeImpliesFalsy,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence.OtherPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence.OtherPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence.Path,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence.PathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidence.Presence,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceEqual,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceFrozenTable,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceIndexInRange,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceKind,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceNotEqual,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidencePresence,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceSet,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceSet.Evidence,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceSet.ForEachEvidence,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,BranchPathEvidenceTruthy,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,NewBranchFrozenTableEvidenceOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,NewBranchIndexInRangeEvidenceOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,NewBranchPathEqualityEvidenceOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,NewBranchPathEvidenceSet,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,NewBranchPathInequalityEvidenceOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,NewBranchPathPresenceEvidenceOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,NewBranchPathTruthyEvidenceOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_evidence.go,NewBranchPathTruthyEvidenceWithOppositeOnEdge,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelation,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelation.ActiveOnEdge,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelation.Kind,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelation.LeftPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelation.RightPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelationEqual,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelationKind,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelationNotEqual,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelationSet,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelationSet.Relations,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelationTypeMatch,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,BranchPathRelationTypeUnmatch,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,NewBranchPathEquality,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,NewBranchPathInequality,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,NewBranchPathRelationSet,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,NewBranchPathTypeMatch,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_path_relation.go,NewBranchPathTypeUnmatch,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_reachability.go,BranchEdgeReachability,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_reachability.go,BranchEdgeReachability.EdgeUnreachable,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_reachability.go,NewBranchEdgeReachability,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelation,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelation.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelation.TargetPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelation.TargetPresence,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelation.TriggerPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelation.TriggerPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelation.TriggerPresence,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelationSet,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,BranchPresenceRelationSet.Relations,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,NewBranchPresenceRelation,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_relation.go,NewBranchPresenceRelationSet,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,BranchSufficientLiteralCase,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,BranchSufficientLiteralCase.Edge,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,BranchSufficientLiteralCase.LiteralValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,BranchSufficientLiteralCase.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,BranchSufficientLiteralCase.TargetPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,BranchSufficientLiteralCaseSet,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,BranchSufficientLiteralCaseSet.Cases,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,NewBranchSufficientLiteralCase,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,branch_sufficient_literal_case.go,NewBranchSufficientLiteralCaseSet,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_producer.go,CallProducer,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_producer.go,CallProducer.CalleePath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_producer.go,CallProducer.CalleePathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_producer.go,CallProducer.CalleeSymbol,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_producer.go,CallProducer.ResultTargets,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_producer.go,CallProducerConfig,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_producer.go,NewCallProducer,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_producer.go,NewCallProducerFromView,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_result.go,CallResultValue,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_result.go,CallResultValue.Index,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_result.go,CallResultValue.Value,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_result.go,CallResultValueSet,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_result.go,CallResultValueSet.ForEachValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_result.go,CallResultValueSet.Values,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_result.go,NewCallResultValue,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_result.go,NewCallResultValueSet,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSite,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSite.View,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteConfig,type,analysis/engine/factflow,,unclassified,,,
